1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Precio,Mayor o Menor 5m,RSI,Pendiente RSI,Oscilador Estocastico,Pendiente Oscilador Estocastico,Nivel MACD,Pendiente Nivel MACD,IMDM,Pendiente IMDM,ICPB,Pendiente ICPB,OA,Pendiente OA,RSIR,Pendiente RSIR,Williamso,Pendiente Williams,OU,Pendiente OU,Hora,Volumen,Volumen Pendiente,Mayor o Menor 1.5m,Mayor o Menor 2.5m,Mayor o Menor 3.5m,Mayor o Menor 4.5m
0.71698,0,53.86343,-4.484099999999955,64.2998,-5.917199999999951,0.00023,0.0,19.06676,0.0,29.79572,-55.21739999999998,0.00033,0.0,47.06486,-9.67019999999998,-39.05325,-17.751400000000004,58.82407,-5.350000000000037,14.11.33,224.789,2,2,0,1,
0.71696,1,53.712,-1.5142999999999773,64.10256,-1.9724000000000785,0.00023,0.0,19.06676,0.0,27.94411,-18.51610000000001,0.00032,-9.999999999999972e-05,46.73829,-3.265700000000038,-39.64497,-5.917200000000022,59.38471,5.606399999999994,14.12.05,224.834,1,2,1,1,
0.71696,1,53.40614,-3.058600000000027,63.70809,-3.944699999999983,0.00023,0.0,19.06676,0.0,24.22422,-37.198899999999995,0.00032,0.0,46.07866,-6.596299999999999,-40.8284,-11.834300000000013,59.0354,-3.4930999999999557,14.12.39,224.873,2,1,1,2,
0.7169,1,54.75161,13.454699999999988,65.48323,17.751400000000075,0.00024,9.999999999999999e-05,19.06676,0.0,40.79012,165.65900000000002,0.00032,0.0,48.98029,29.016299999999973,-35.50296,53.254400000000004,60.60726,15.718599999999938,14.13.12,224.941,2,1,1,2,
0.71687,2,53.09621,-16.554000000000002,63.31361,-21.69620000000009,0.00023,-9.999999999999999e-05,19.06676,0.0,20.48193,-203.08190000000002,0.00032,0.0,45.41027,-35.700199999999995,-42.01183,-65.08870000000002,58.6861,-19.211599999999933,14.13.48,224.983,1,1,1,2,
0.71697,2,53.25169,1.5548000000000428,63.51085,1.9724000000000075,0.00023,0.0,18.7,-3.667599999999993,22.35589,18.739600000000003,0.00031,-0.00010000000000000026,45.74557,3.353000000000037,-41.42012,5.917100000000062,59.58008,8.939799999999991,14.14.17,225.049,1,1,2,2,
0.71689,2,53.86343,6.117399999999975,64.2998,7.889500000000069,0.00023,0.0,18.7,0.0,29.79572,74.3983,0.00031,0.0,47.06486,13.192900000000023,-39.05325,23.668699999999987,60.2646,6.845199999999991,14.14.49,225.119,1,1,2,2,
0.71687,2,51.64063,-22.227999999999994,56.01578,-82.84020000000005,0.0002,-0.0003,17.81247,-8.875299999999982,-1.20813,-310.0385,0.00022,-0.0008999999999999999,30.99897,-160.65890000000002,-46.74556,-76.92309999999999,57.50061,-27.639899999999997,14.15.25,225.189,1,2,2,2,
0.71698,2,53.10821,14.675799999999981,57.59369,15.779100000000028,0.0002,0.0,17.81247,0.0,15.33192,165.4005,0.00023,9.999999999999999e-05,34.16392,31.649499999999975,-42.01183,47.33729999999994,58.30676,8.061499999999953,14.15.59,225.235,2,2,2,2,
0.71698,2,53.44164,3.334299999999999,57.98817,3.944799999999944,0.00021,9.999999999999999e-05,17.81247,0.0,19.40695,40.75029999999998,0.00023,0.0,34.883,7.190800000000053,-40.8284,11.834300000000013,58.25772,-0.49039999999997974,14.16.33,225.259,2,2,2,2,
